,Latitude,Longitude,Region,Council,Ward,Population
1842,-4.5195278,35.7049722,DODOMA,Kondoa,Kikilo,576
1843,-4.7177743,35.9159311,DODOMA,Kondoa,Pahi,675
1844,-4.5333333,35.7111111,DODOMA,Kondoa,Pahi,120
1845,-4.6349249,35.91300396,DODOMA,Kondoa,Pahi,578
1846,-4.42925,35.8033333,DODOMA,Kondoa,Bereko,305
1847,-4.544766,35.6981008,DODOMA,Kondoa,Kikilo,48
1848,-4.6312518,35.6953165,DODOMA,Kondoa,Thawi,267
1849,-4.4939722,35.7318889,DODOMA,Kondoa,Salanka,597
1850,-4.6878333,35.9465556,DODOMA,Kondoa,Pahi,492
1851,-4.8044444,36.0776944,DODOMA,Kondoa,Keikei,608
1852,-4.4435462,35.8310262,DODOMA,Kondoa,Kisese,447
1853,-4.5927299,35.7360442,DODOMA,Kondoa,Soera,551
1854,-4.7638209,35.9396485,DODOMA,Kondoa,Haubi,444
1855,-4.7187222,35.7135833,DODOMA,Kondoa,Thawi,660
1856,-4.7010833,35.7593333,DODOMA,Kondoa,Thawi,236
1857,-4.91666,35.80493,DODOMA,Kondoa TC,Kilimani,537
1858,-4.90723,35.80807,DODOMA,Kondoa TC,Kilimani,158
1859,-4.8294312,35.80615,DODOMA,Kondoa TC,Bolisa,537
1860,-4.91981,35.73474,DODOMA,Kondoa TC,Kingale,330
1861,-4.77697,35.82861,DODOMA,Kondoa TC,Kolo,197
1862,-4.80061,35.83654,DODOMA,Kondoa TC,Kolo,148
1863,-4.79402,35.78022,DODOMA,Kondoa TC,Kolo,379
1864,-4.90089,35.78524,DODOMA,Kondoa TC,Chemchem,637
1865,-4.90120003,35.76027852,DODOMA,Kondoa TC,Kondoa Mjini,117
1866,-4.85619,35.80157,DODOMA,Kondoa TC,Bolisa,854
1867,-5.05213,35.74298,DODOMA,Kondoa TC,Kingale,608
1868,-4.89082,35.7804,DODOMA,Kondoa TC,Kondoa Mjini,1764
1869,-4.90571,35.8,DODOMA,Kondoa TC,Kilimani,240
1870,-5.05626,35.76421,DODOMA,Kondoa TC,Kingale,881
1871,-5.01956,35.70323,DODOMA,Kondoa TC,Kingale,221
1872,-4.73432,35.8264,DODOMA,Kondoa TC,Kolo,630
1873,-4.91175,35.78947,DODOMA,Kondoa TC,Chemchem,291
1874,-4.9144,35.79079,DODOMA,Kondoa TC,Chemchem,313
1875,-4.90007,35.77199,DODOMA,Kondoa TC,Kondoa Mjini,52
1876,-4.90275,35.77048,DODOMA,Kondoa TC,Kondoa Mjini,1221
1877,-4.89315,35.77281,DODOMA,Kondoa TC,Kondoa Mjini,1164
1878,-4.92209,35.65816,DODOMA,Kondoa TC,Serya,899
1879,-4.89276,35.79314,DODOMA,Kondoa TC,Kondoa Mjini,744
1880,-4.9791,35.75578,DODOMA,Kondoa TC,Suruke,545
1881,-4.89707,35.7093,DODOMA,Kondoa TC,Serya,483
1882,-4.89639582,35.7904109,DODOMA,Kondoa TC,Kondoa Mjini,284
1883,-5.09724,35.74176,DODOMA,Kondoa TC,Kingale,430
1884,-4.85082,35.76887,DODOMA,Kondoa TC,Kondoa Mjini,617
1885,-4.94951,35.7289,DODOMA,Kondoa TC,Suruke,296
1886,-4.90807,35.78168,DODOMA,Kondoa TC,Chemchem,678
1887,-4.87454,35.81806,DODOMA,Kondoa TC,Kilimani,462
1888,-6.00368214,36.84844942,DODOMA,Kongwa,Lenjulu,400
1889,-6.082524,36.5801615,DODOMA,Kongwa,Mtanana,684
1890,-5.8840237,36.3407652,DODOMA,Kongwa,Hogoro,1131
1891,-6.0825284,36.6326472,DODOMA,Kongwa,Kibaigwa,296
1892,-5.8078098,36.4692018,DODOMA,Kongwa,Matongoro,515
1893,-5.71885812,36.44935527,DODOMA,Kongwa,Makawa,357
1894,-5.9908121,36.4471271,DODOMA,Kongwa,Hogoro,932
1895,-6.3224155,36.6751155,DODOMA,Kongwa,Chamkoroma,915
1896,-6.2888005,36.7538063,DODOMA,Kongwa,Mlali,1280
1897,-6.2512934,36.6508066,DODOMA,Kongwa,Iduo,940
1898,-6.2911344,36.7697842,DODOMA,Kongwa,Mlali,728
1899,-5.9963982,36.50782409,DODOMA,Kongwa,Mtanana,3493.5
1900,-5.8947884,36.6171514,DODOMA,Kongwa,Ngomai,372
1901,-6.08413125,36.78499499,DODOMA,Kongwa,Pandambili,389
1902,-6.1858853,36.3754069,DODOMA,Kongwa,Kongwa,585
1903,-5.61416357,36.37801959,DODOMA,Kongwa,Chitego,1411
1904,-6.2239771,36.783276,DODOMA,Kongwa,Chiwe,946
1905,-6.02612078,36.70424204,DODOMA,Kongwa,Njoge,850
1906,-5.94898554,36.45037962,DODOMA,Kongwa,Hogoro,1040
1907,-6.2271884,36.4775017,DODOMA,Kongwa,Ugogoni,974
1908,-6.2708397,36.65859554,DODOMA,Kongwa,Iduo,899
1909,-6.24281331,36.70725415,DODOMA,Kongwa,Mlali,1097
1910,-6.2482813,36.5741393,DODOMA,Kongwa,Sagara,821
1911,-6.088269,36.7259454,DODOMA,Kongwa,Pandambili,837
1912,-5.8792189,36.4522302,DODOMA,Kongwa,Songambele,1088
1913,-6.3019157,36.07256,DODOMA,Kongwa,Nghumbi,486
1914,-6.280222,36.5752,DODOMA,Kongwa,Sagara,191
1915,-6.0777272,36.6437329,DODOMA,Kongwa,Kibaigwa,1326
1916,-6.0829695,36.6551172,DODOMA,Kongwa,Kibaigwa,2060
1917,-6.0678584,36.6382095,DODOMA,Kongwa,Kibaigwa,1511
1918,-5.97764736,36.923805,DODOMA,Kongwa,Lenjulu,1089
1919,-6.1987907,36.4133476,DODOMA,Kongwa,Kongwa,995
1920,-6.19866778,36.5954791,DODOMA,Kongwa,Sagara,1254
1921,-5.713981,36.3685885,DODOMA,Kongwa,Chitego,648
1922,-5.78553815,36.40961359,DODOMA,Kongwa,Mkoka,311
1923,-6.1442986,36.7397701,DODOMA,Kongwa,Chiwe,669
1924,-6.04776632,36.78211161,DODOMA,Kongwa,Lenjulu,1547
1925,-6.00264939,36.80490125,DODOMA,Kongwa,Lenjulu,833
1926,-6.11369742,36.4153955,DODOMA,Kongwa,Ugogoni,939
1927,-5.72169387,36.4826202,DODOMA,Kongwa,Makawa,474
1928,-6.1194279,36.82459165,DODOMA,Kongwa,Lenjulu,1182
1929,-5.7469355,36.54005695,DODOMA,Kongwa,Makawa,613
1930,-5.75726544,36.54446415,DODOMA,Kongwa,Makawa,789
1931,-6.370608,36.662062,DODOMA,Kongwa,Chamkoroma,888
1932,-5.86385767,36.65456761,DODOMA,Kongwa,Njoge,141
1933,-6.3642528,36.6588174,DODOMA,Kongwa,Chamkoroma,382
1934,-6.1586171,36.3409775,DODOMA,Kongwa,Sejeli,727
1935,-6.02,36.64,DODOMA,Kongwa,Ngomai,273
1936,-5.577509,36.286672,DODOMA,Kongwa,Chitego,640
1937,-5.880789,36.410281,DODOMA,Kongwa,Songambele,288
1938,-6.2526955,36.6727797,DODOMA,Kongwa,Iduo,485
1939,-5.7912936,36.4649748,DODOMA,Kongwa,Matongoro,328
1940,-6.1457832,36.5243955,DODOMA,Kongwa,Ugogoni,998
1941,-6.36128636,36.80700353,DODOMA,Kongwa,Nghumbi,553
1942,-6.10402738,36.32033685,DODOMA,Kongwa,Sejeli,6987
1943,-5.7156039,36.4096678,DODOMA,Kongwa,Zoissa,610
1944,-5.7306719,36.2938353,DODOMA,Kongwa,Chitego,250
1945,-5.8354044,36.4355696,DODOMA,Kongwa,Mkoka,750
1946,-6.0871786,36.645462,DODOMA,Kongwa,Kibaigwa,362
1947,-5.8107,36.4337,DODOMA,Kongwa,Mkoka,1644
1948,-5.8354044,36.4355696,DODOMA,Kongwa,Mkoka,562
1949,-5.9223004,36.309482,DODOMA,Kongwa,Hogoro,576
1950,-6.1881303,36.4331262,DODOMA,Kongwa,Ugogoni,733
1951,-6.3152565,36.7699843,DODOMA,Kongwa,Mlali,1398
1952,-6.2938603,36.7538063,DODOMA,Kongwa,Mlali,1467
1953,-6.2331507,36.40853755,DODOMA,Kongwa,Kongwa,270
1954,-5.7761364,36.4602536,DODOMA,Kongwa,Matongoro,626
1955,-6.0125459,36.3512667,DODOMA,Kongwa,Sejeli,616
1956,-5.81834399,36.4264184,DODOMA,Kongwa,Mkoka,812
1957,-5.80528861,36.3864962,DODOMA,Kongwa,Mkoka,293
1958,-6.1987708,36.3978623,DODOMA,Kongwa,Kongwa,629
1959,-6.169776,36.8158194,DODOMA,Kongwa,Chiwe,914
1960,-6.336284,36.6677412,DODOMA,Kongwa,Chamkoroma,661
1961,-6.3819461,36.6722816,DODOMA,Kongwa,Chamkoroma,231
1962,-6.1858988,36.5303354,DODOMA,Kongwa,Sagara,1178
1963,-5.9562058,36.356065,DODOMA,Kongwa,Sejeli,1111
1964,-6.05430222,36.5822823,DODOMA,Kongwa,Mtanana,601
1965,-5.79555223,36.2989513,DODOMA,Kongwa,Songambele,529
1966,-5.8049289,36.4350888,DODOMA,Kongwa,Songambele,452
1967,-6.21409189,36.76686251,DODOMA,Kongwa,Chiwe,775
1968,-5.8878512,36.4424189,DODOMA,Kongwa,Songambele,1448
1969,-5.9965315,36.5495746,DODOMA,Kongwa,Mtanana,893
1970,-6.0671601,36.4516073,DODOMA,Kongwa,Mtanana,311
1971,-6.134434,36.653699,DODOMA,Kongwa,Kibaigwa,865
1972,-6.3141384,36.8272086,DODOMA,Kongwa,Nghumbi,978
1973,-5.941711,36.6354917,DODOMA,Kongwa,Ngomai,874
1974,-6.25615038,36.452896,DODOMA,Kongwa,Ugogoni,548
1975,-5.99192507,36.57822714,DODOMA,Kongwa,Mtanana,612
1976,-6.0533583,36.725185,DODOMA,Kongwa,Pandambili,331
1977,-5.9511578,36.69103198,DODOMA,Kongwa,Njoge,1042
1978,-5.833786,36.4677491,DODOMA,Kongwa,Matongoro,1005
1979,-5.9506961,36.4433063,DODOMA,Kongwa,Hogoro,913
1980,-6.1953209,36.4074318,DODOMA,Kongwa,Kongwa,265
1981,-6.8071745,36.72794457,DODOMA,Kongwa,Pandambili,1076
1982,-6.2661859,36.8361189,DODOMA,Kongwa,Nghumbi,829
1983,-5.6413171,36.4230847,DODOMA,Kongwa,Zoissa,442
1984,-6.30996,36.76096,DODOMA,Kongwa,Mlali,209
1985,-6.134434,36.653699,DODOMA,Kongwa,Kibaigwa,232
1986,-6.2559647,36.547024,DODOMA,Kongwa,Sagara,1141
1987,-6.1877728,36.8210201,DODOMA,Kongwa,Chiwe,708
1988,-6.0379841,36.3234879,DODOMA,Kongwa,Sejeli,812
1989,-5.9141711,36.635491,DODOMA,Kongwa,Ngomai,650
1990,-5.82528815,36.5496978,DODOMA,Kongwa,Makawa,230
1991,-6.1071548,36.7709281,DODOMA,Kongwa,Pandambili,387
1992,-6.243459,36.5229673,DODOMA,Kongwa,Sagara,801
1993,-5.8926965,36.4506377,DODOMA,Kongwa,Songambele,372
1994,-6.089981,36.649555,DODOMA,Kongwa,Kibaigwa,379
1995,-5.65160759,36.38521309,DODOMA,Kongwa,Zoissa,349
1996,-6.1157456,36.7775083,DODOMA,Kongwa,Iduo,128
1997,-6.3424116,36.6112931,DODOMA,Kongwa,Chamkoroma,672
1998,-6.3560038,36.6264641,DODOMA,Kongwa,Chamkoroma,873
1999,-6.1877249,36.41497524,DODOMA,Kongwa,Kongwa,469
2000,-6.1836549,38.712356,DODOMA,Kongwa,Chiwe,747
2001,-6.1836548,36.7123561,DODOMA,Kongwa,Chiwe,574
2002,-5.6471805,36.317848,DODOMA,Kongwa,Chitego,428
2003,-5.9521608,36.5193299,DODOMA,Kongwa,Mtanana,229
2004,-5.6899174,36.4122282,DODOMA,Kongwa,Zoissa,290
2005,-6.3713861,36.468265,DODOMA,Mpwapwa,Mpwapwa Mjini,184
2006,-6.3847272,36.4729659,DODOMA,Mpwapwa,Ving'hawe,315
2007,-6.4704236,36.2857831,DODOMA,Mpwapwa,Berege,1039
2008,-6.3749807,36.5572766,DODOMA,Mpwapwa,Lupeta,582
2009,-6.7582847,36.0953443,DODOMA,Mpwapwa,Mlunduzi,434
2010,-6.6573064,36.1272436,DODOMA,Mpwapwa,Iwondo,753
2011,-6.9465672,37.9737569,DODOMA,Mpwapwa,Chipogoro,389
2012,-6.7317383,36.397265,DODOMA,Mpwapwa,Kibakwe,846
2013,-6.4448997,36.3815508,DODOMA,Mpwapwa,Luhundwa,940
2014,-6.3467319,36.4857269,DODOMA,Mpwapwa,Mpwapwa Mjini,731
2015,-7.0601557,35.9066091,DODOMA,Mpwapwa,Mtera,428
2016,-6.95471,36.2553728,DODOMA,Mpwapwa,Rudi,362
2017,-6.2114214,36.3157703,DODOMA,Mpwapwa,Ng'hambi,302
2018,-6.74607111,36.1973216,DODOMA,Mpwapwa,Mlunduzi,572
2019,-6.7119688,36.1742283,DODOMA,Mpwapwa,Mlunduzi,392
2020,-6.8598789,36.0396111,DODOMA,Mpwapwa,Chipogoro,919
2021,-6.4948842,36.3742997,DODOMA,Mpwapwa,Gulwe,794
2022,-6.5002486,36.1984628,DODOMA,Mpwapwa,Chitemo,945
2023,-6.9682058,36.4052517,DODOMA,Mpwapwa,Massa,946
2024,-6.0582494,36.9060806,DODOMA,Mpwapwa,Mtera,251
2025,-6.2808025,36.3267322,DODOMA,Mpwapwa,Chunyu,1588
2026,-6.8268722,36.6397817,DODOMA,Mpwapwa,Lumuma,126
2027,-6.9581375,36.5088078,DODOMA,Mpwapwa,Galigali,628
2028,-6.5375928,36.5561236,DODOMA,Mpwapwa,Godegode,953
2029,-6.8460355,36.5030833,DODOMA,Mpwapwa,Lufu,400
2030,-6.4467172,36.4053189,DODOMA,Mpwapwa,Gulwe,1075
2031,-6.7758714,36.5925381,DODOMA,Mpwapwa,Pwaga,230
2032,-6.325605,36.4369458,DODOMA,Mpwapwa,Mazae,429
2033,-7.2942514,36.3728644,DODOMA,Mpwapwa,Malolo,553
2034,-6.7025839,36.3822528,DODOMA,Mpwapwa,Kibakwe,697
2035,-6.6068689,36.0976661,DODOMA,Mpwapwa,Mima,570
2036,-6.6909378,36.0888681,DODOMA,Mpwapwa,Iwondo,650
2037,-6.3351603,36.4760553,DODOMA,Mpwapwa,Mpwapwa Mjini,472
2038,-7.0153253,36.5968278,DODOMA,Mpwapwa,Mbuga,374
2039,-6.7971022,36.3864594,DODOMA,Mpwapwa,Luhundwa,1031
2040,-6.3675892,36.4768856,DODOMA,Mpwapwa,Mpwapwa Mjini,1075
2041,-6.4817364,36.5817364,DODOMA,Mpwapwa,Kimagai,844
2042,-7.1308775,36.49001,DODOMA,Mpwapwa,Ipera,425
2043,-6.8574561,36.1865206,DODOMA,Mpwapwa,Rudi,276
2044,-6.6686,36.2587439,DODOMA,Mpwapwa,Wotta,227
2045,-6.42584,36.4774697,DODOMA,Mpwapwa,Ving'hawe,575
2046,-6.7424008,36.5730122,DODOMA,Mpwapwa,Pwaga,184
2047,-6.6658206,36.007615,DODOMA,Mpwapwa,Iwondo,862
2048,-6.6612003,36.39932,DODOMA,Mpwapwa,Kibakwe,1331
2049,-6.3787053,36.3939901,DODOMA,Mpwapwa,Gulwe,671
2050,-6.1938933,36.2583711,DODOMA,Mpwapwa,Ng'hambi,487
2051,-6.7135269,36.3752253,DODOMA,Mpwapwa,Kibakwe,1140
2052,-6.0847586,36.7018097,DODOMA,Mpwapwa,Mpwapwa Mjini,351
2053,-6.7523376,36.3213985,DODOMA,Mpwapwa,Wangi,327
2054,-6.7599953,36.4681097,DODOMA,Mpwapwa,Luhundwa,926
2055,-6.1262676,36.2422356,DODOMA,Mpwapwa,Ng'hambi,259
2056,-6.3336544,36.5085722,DODOMA,Mpwapwa,Mpwapwa Mjini,1503
2057,-7.0229083,36.4392867,DODOMA,Mpwapwa,Ipera,1394
2058,-7.1765258,36.3890872,DODOMA,Mpwapwa,Mang'aliza,395
2059,-6.4793028,36.5370906,DODOMA,Mpwapwa,Kimagai,784
2060,-6.6258522,36.3887239,DODOMA,Mpwapwa,Kingiti,785
2061,-7.1071831,36.4895422,DODOMA,Mpwapwa,Ipera,1049
2062,-7.026725,35.9960266,DODOMA,Mpwapwa,Mtera,726
2063,-6.5993172,36.5908144,DODOMA,Mpwapwa,Godegode,431
2064,-6.3151558,36.4184364,DODOMA,Mpwapwa,Mazae,992
2065,-6.7088544,36.0000017,DODOMA,Mpwapwa,Lumuma,368
2066,-6.9455308,36.6381819,DODOMA,Mpwapwa,Mbuga,528
2067,-6.8237544,36.5020772,DODOMA,Mpwapwa,Lufu,689
2068,-6.8249044,36.6082378,DODOMA,Mpwapwa,Lumuma,227
2069,-6.8152564,36.4305161,DODOMA,Mpwapwa,Luhundwa,904
2070,-6.5940561,36.3781281,DODOMA,Mpwapwa,Kingiti,1220
2071,-6.7885497,36.6341961,DODOMA,Mpwapwa,Lumuma,428
2072,-6.3883767,36.5384147,DODOMA,Mpwapwa,Lupeta,102
2073,-6.7079014,36.3110814,DODOMA,Mpwapwa,Wangi,686
2074,-6.696515,36.5726944,DODOMA,Mpwapwa,Pwaga,371
2075,-6.9338247,36.4162803,DODOMA,Mpwapwa,Massa,605
2076,-6.4962522,36.2892947,DODOMA,Mpwapwa,Berege,556
2077,-6.41139,36.5697883,DODOMA,Mpwapwa,Lupeta,141
2078,-7.2842833,36.5021875,DODOMA,Mpwapwa,Malolo,388
2079,-6.5573921,36.2405542,DODOMA,Mpwapwa,Chitemo,502
2080,-7.1322581,36.394625,DODOMA,Mpwapwa,Mang'aliza,514
2081,-6.3911444,36.5074325,DODOMA,Mpwapwa,Ving'hawe,538
2082,-6.6299833,36.3147958,DODOMA,Mpwapwa,Wotta,212
2083,-7.0306486,36.5209517,DODOMA,Mpwapwa,Galigali,501
2084,-6.3437175,36.4626181,DODOMA,Mpwapwa,Mazae,876
2085,-6.45243,36.6298472,DODOMA,Mpwapwa,Matomondo,844
2086,-6.9791817,36.6108803,DODOMA,Mpwapwa,Mbuga,551
2087,-6.5912636,36.5258572,DODOMA,Mpwapwa,Godegode,617
2088,-6.5500542,36.1260644,DODOMA,Mpwapwa,Mima,938
2089,-6.5885537,36.21659364,DODOMA,Mpwapwa,Chitemo,506
2090,-6.8989997,36.47791,DODOMA,Mpwapwa,Massa,379
2091,-6.4381911,36.7163347,DODOMA,Mpwapwa,Mlembule,835
2092,-6.8339908,36.4684244,DODOMA,Mpwapwa,Lufu,308
2093,-6.7582417,36.1932811,DODOMA,Mpwapwa,Mlunduzi,423
2094,-6.6426125,36.2771694,DODOMA,Mpwapwa,Wotta,614
2095,-6.3528199,36.4796692,DODOMA,Mpwapwa,Mpwapwa Mjini,910
2096,-6.3576433,36.3068644,DODOMA,Mpwapwa,Chunyu,2245
2097,-6.9897622,36.0433033,DODOMA,Mpwapwa,Mtera,452
2098,-6.9239056,36.2029639,DODOMA,Mpwapwa,Rudi,657
2099,-6.3483594,36.4858725,DODOMA,Mpwapwa,Mpwapwa Mjini,941
2100,-7.1115259,35.9752662,DODOMA,Mpwapwa,Mtera,951
2101,-6.7141211,36.50594,DODOMA,Mpwapwa,Pwaga,602
2102,-6.83828,36.3605758,DODOMA,Mpwapwa,Luhundwa,452
2103,-6.4452211,36.6966606,DODOMA,Mpwapwa,Mlembule,634
2104,-6.536603,36.3471656,DODOMA,Mpwapwa,Berege,849
2105,-6.5473983,36.8808333,DODOMA,Mpwapwa,Matomondo,424
2106,-6.4407961,36.2445328,DODOMA,Mpwapwa,Chitemo,323
2107,-6.2244556,36.3538194,DODOMA,Mpwapwa,Ng'hambi,1407
2108,-6.6608669,36.6066806,DODOMA,Mpwapwa,Pwaga,153
2109,-6.9083553,36.3593238,DODOMA,Mpwapwa,Massa,257
2110,-6.7623487,36.4214986,DODOMA,Mpwapwa,Wangi,252
2111,-7.2282997,36.4303906,DODOMA,Mpwapwa,Malolo,371
2112,-6.6888406,36.5590744,DODOMA,Mpwapwa,Pwaga,1131
2113,-6.9643345,36.2648126,DODOMA,Mpwapwa,Rudi,416
2114,-6.5862628,36.0999272,DODOMA,Mpwapwa,Mima,689
2115,-6.8037175,36.0722503,DODOMA,Mpwapwa,Chipogoro,515
2116,-7.0392016,36.2642258,DODOMA,Mpwapwa,Rudi,487
2117,-6.41401,36.6799261,DODOMA,Mpwapwa,Matomondo,919
2118,-6.3632439,36.4944606,DODOMA,Mpwapwa,Ving'hawe,3493.5
2119,-7.2017178,36.4877564,DODOMA,Mpwapwa,Ipera,187
2120,-6.9748639,36.5923431,DODOMA,Mpwapwa,Mbuga,274
2121,-6.7389183,36.2115139,DODOMA,Mpwapwa,Wangi,452
2122,-7.0200947,36.3609106,DODOMA,Mpwapwa,Massa,1242
2123,-6.8696986,36.1178878,DODOMA,Mpwapwa,Chipogoro,454
2124,-6.6680844,36.2930433,DODOMA,Mpwapwa,Wotta,491
2125,-3.4671416,31.8829933,GEITA,Bukombe,Igulwa,400
2126,-3.4452347,31.9022272,GEITA,Bukombe,Bulangwa,684
2127,-3.4643846,31.898263,GEITA,Bukombe,Katente,1013
2128,-3.6003019,32.1162956,GEITA,Bukombe,Bugelenga,792
2129,-3.384866,31.9652216,GEITA,Bukombe,Katome,702
2130,-3.5434273,32.9863725,GEITA,Bukombe,Iyogelo,634
2131,-3.326559,31.50103,GEITA,Bukombe,Uyovu,2079
2132,-3.3733367,31.500135,GEITA,Bukombe,Namonge,766
2133,-3.668532,32.015732,GEITA,Bukombe,Bugelenga,967
2134,-3.5090682,32.0390027,GEITA,Bukombe,Bukombe,546
2135,-3.4639134,31.8938012,GEITA,Bukombe,Bulangwa,1204
2136,-3.300316,31.779517,GEITA,Bukombe,Bulega,1391
2137,-3.4263417,31.5609317,GEITA,Bukombe,Runzewe Mashariki,619
2138,-3.4513558,31.8736933,GEITA,Bukombe,Igulwa,1800
2139,-3.4550819,31.9065967,GEITA,Bukombe,Ushirombo,875
2140,-3.5133667,32.0487833,GEITA,Bukombe,Bukombe,829
2141,-3.3070318,31.5579313,GEITA,Bukombe,Busonzo,1140
2142,-3.467181,31.882993,GEITA,Bukombe,Igulwa,630
2143,-3.318842,31.895645,GEITA,Bukombe,Butinzya,1100
2144,-3.4469856,31.8865583,GEITA,Bukombe,Katente,717
2145,-3.2753437,31.5454635,GEITA,Bukombe,Igulwa,319
2146,-3.4591503,31.8594711,GEITA,Bukombe,Igulwa,130
2147,-3.4508199,31.89413,GEITA,Bukombe,Katente,288
2148,-3.3431124,31.5276972,GEITA,Bukombe,Uyovu,3687
2149,-3.3216501,31.7524113,GEITA,Bukombe,Bulega,556
2150,-3.4642833,31.9001949,GEITA,Bukombe,Katente,1057
2151,-3.1641602,31.9250895,GEITA,Bukombe,Bulega,881
2152,-3.44458,31.8614676,GEITA,Bukombe,Ushirombo,565
2153,-3.6233383,32.0592799,GEITA,Bukombe,Bukombe,893
2154,-3.379732,31.5721266,GEITA,Bukombe,Runzewe Mashariki,933
2155,-3.3466433,31.5184283,GEITA,Bukombe,Uyovu,1405
2156,-3.566788,32.020496,GEITA,Bukombe,Bukombe,596
2157,-3.4642566,31.9009062,GEITA,Bukombe,Butinzya,546
2158,-3.5129383,32.0087566,GEITA,Bukombe,Lyambamgongo,330
2159,-3.5925947,32.2511871,GEITA,Bukombe,Bukombe,771
2160,-3.5343264,31.9773816,GEITA,Bukombe,Iyogelo,634
2161,-3.4686398,31.8954213,GEITA,Bukombe,Igulwa,524
2162,-3.2822616,31.5259233,GEITA,Bukombe,Busonzo,351
2163,-3.3467966,31.5183033,GEITA,Bukombe,Uyovu,1821
2164,-3.4548801,31.8967893,GEITA,Bukombe,Katente,3493.5
2165,-3.4639566,31.8937801,GEITA,Bukombe,Lyambamgongo,647
2166,-3.2483027,31.31833346,GEITA,Bukombe,Bulega,852
2167,-3.3268114,31.5140591,GEITA,Bukombe,Uyovu,1886
2168,-3.4738086,31.9078433,GEITA,Bukombe,Igulwa,1004
2169,-3.3375378,31.5251047,GEITA,Bukombe,Uyovu,1547
2170,-3.3764614,31.6419674,GEITA,Bukombe,Runzewe Mashariki,1910
2171,-3.4461764,31.8932744,GEITA,Bukombe,Katente,1162
2172,-3.4614291,31.8997209,GEITA,Bukombe,Katome,1073
2173,-3.4284607,31.8029386,GEITA,Bukombe,Ng'anzo,670
2174,-3.5108266,31.8800639,GEITA,Bukombe,Ushirombo,246
2175,-3.4976432,31.9947623,GEITA,Bukombe,Lyambamgongo,1071
2176,-3.461429,31.899721,GEITA,Bukombe,Katome,727
2177,-3.3497501,31.5123314,GEITA,Bukombe,Namonge,2228
2178,-3.336194,31.522013,GEITA,Bukombe,Runzewe Magharibi,1011
2179,-3.5690561,32.1147209,GEITA,Bukombe,Bugelenga,2817
2180,-3.394772,31.6261987,GEITA,Bukombe,Runzewe Mashariki,1477
2181,-3.3236065,31.9017328,GEITA,Bukombe,Ng'anzo,2197
2182,-3.4399709,31.8407445,GEITA,Bukombe,Ng'anzo,404
2183,-3.304788,31.870188,GEITA,Bukombe,Butinzya,281
2184,-3.3723122,31.6060854,GEITA,Bukombe,Runzewe Magharibi,1011
2185,-3.50054656,31.94110793,GEITA,Bukombe,Ushirombo,366
2186,-3.4532907,31.8920306,GEITA,Bukombe,Katente,324
2187,-3.3859281,31.6362366,GEITA,Bukombe,Busonzo,359
2188,-3.4470167,31.4032883,GEITA,Bukombe,Namonge,1438
2189,-3.3611387,31.5039396,GEITA,Bukombe,Namonge,5353
2190,-3.2163623,31.6292706,GEITA,Bukombe,Busonzo,748
2191,-3.3314521,31.5137279,GEITA,Bukombe,Runzewe Mashariki,878
2192,-3.571453333,32.081996,GEITA,Bukombe,Bukombe,508
2193,-3.4189266,31.4331366,GEITA,Bukombe,Namonge,860
2194,-3.3243814,31.9032415,GEITA,Bukombe,Ng'anzo,1157
2195,-3.327966,31.855868,GEITA,Bukombe,Butinzya,366
2196,-3.2935348,31.5736486,GEITA,Bukombe,Busonzo,376
2197,-3.3098593,31.4907767,GEITA,Bukombe,Namonge,1212
2198,-3.5247616,31.9629866,GEITA,Bukombe,Iyogelo,255
2199,-3.0302228,31.0780633,GEITA,Bukombe,Bulega,1131
2200,-3.453021,31.874584,GEITA,Bukombe,Ng'anzo,405
2201,-3.5580549,31.9401116,GEITA,Bukombe,Iyogelo,526
2202,-3.3445916,31.4627683,GEITA,Bukombe,Namonge,718
2203,-3.4462992,30.8582179,GEITA,Bukombe,Butinzya,904
2204,-3.2120343,31.3124791,GEITA,Bukombe,Uyovu,3493.5
2205,-3.4741762,31.9085388,GEITA,Bukombe,Bulangwa,203
2206,-3.4654098,31.8991279,GEITA,Bukombe,Katente,448
2207,-3.4543332,31.9048006,GEITA,Bukombe,Bulangwa,2310
2208,-3.3346883,31.5236316,GEITA,Bukombe,Uyovu,2966
2209,-2.4880555,31.7902777,GEITA,Chato,Kigongo,776
2210,-2.4880555,31.7902777,GEITA,Chato,Kigongo,512
2211,-2.9861111,31.7369444,GEITA,Chato,Bwanga,1054
2212,-2.7763888,31.7586111,GEITA,Chato,Bukome,451
2213,-2.3994444,31.6869444,GEITA,Chato,Bwongera,813
2214,-2.5777777,31.6983333,GEITA,Chato,Ilemela,326
2215,-2.9683333,31.7341666,GEITA,Chato,Bwera,1028
2216,-2.9683333,31.7341666,GEITA,Chato,Bwera,776
2217,-2.5758333,31.6111111,GEITA,Chato,Ichwankima,1113
2218,-3.0186111,31.8947222,GEITA,Chato,Butengo rumasa,3493.5
2219,-3.0186111,31.8947222,GEITA,Chato,Butengo rumasa,3493.5
2220,-2.4752777,31.7508333,GEITA,Chato,Kigongo,1246
2221,-3.0227777,31.8594444,GEITA,Chato,Butengo rumasa,1342
2222,-2.9853083,31.875,GEITA,Chato,Buseresere,3493.5
2223,-2.9853083,31.875,GEITA,Chato,Buseresere,3493.5
